year,PM25_Emissions,Region,sector,subsector,activity,capacity,longitude,latitude
2024,123.1990338,Ferrol,transportation,domestic-shipping,28216.34393,766.0,-8.230291,43.483444
2024,121.7812253,Melilla,transportation,domestic-shipping,124991.8649,4280.0,-2.932897,35.285859
2024,121.269841,Palma de Mallorca Airport,transportation,international-aviation,383886.9771,144506.0,2.73881,39.551701
2024,118.0953522,Tenerife Sur Airport,transportation,international-aviation,373837.9418,69288.0,-16.5725,28.0445
2024,117.815201,Pontevedra Province,transportation,road-transportation,10747901966.0,30588.39591,-8.534215909656234,42.36472299950012
2024,115.3395798,Málaga Province,transportation,road-transportation,10522127361.0,21209.11033,-4.545060535891765,36.7924575805001
2024,112.8011338,Motril,transportation,international-shipping,288237.4024,1202.0,-3.519124,36.734181
2024,111.1433619,Puerto De Playa De Fanabe,transportation,domestic-shipping,249865.4562,26952.0,-16.726233,28.062943
2024,109.6754886,Toledo Province,transportation,road-transportation,10005685637.0,22000.55373,-4.103428607533116,39.7881469725001
2024,108.2135174,Cartagena,transportation,international-shipping,176964.1501,363.0,-0.984283,37.598198
2024,108.0960157,Gijon,transportation,domestic-shipping,567187.8957,16541.0,-5.690267,43.560191
2024,104.2222697,Asturias Province,transportation,road-transportation,9508228622.0,33477.13501,-5.85352989556379,43.273590087500025
2024,99.05514808,Ibiza,transportation,international-shipping,79751.57508,410.0,1.448564,38.906425
2024,98.85435805,Zaragoza Province,transportation,road-transportation,9017853294.0,19162.7683,-1.1697709965256755,41.83966064500015
2024,95.93535235,Marin,transportation,international-shipping,260780.3476,379.0,-8.697616,42.399379
2024,95.71188963,Grao de Castellon,transportation,domestic-shipping,267251.6993,8993.0,0.013483,39.962474
2024,92.87020784,Santander,transportation,domestic-shipping,418135.0808,13443.0,-3.8193929192501033,43.446970091055775
2024,91.34661879,Puerto De San Sebastian De La Gomera,transportation,domestic-shipping,124214.3803,13153.0,-17.106584,28.088049
2024,89.19474333,Lugo Province,transportation,road-transportation,8136951012.0,40164.24461,-7.456360995692844,43.039630890000126
2024,89.09884721,Alicante-Elche Miguel Hernández Airport,transportation,international-aviation,282047.7608,93803.0,-0.558156,38.2822
2024,88.20548415,Alcudia,transportation,domestic-shipping,174690.4334,14939.0,3.138051,39.835063
2024,87.38563242,Rota,transportation,domestic-shipping,426935.8397,17018.0,-6.334299,36.618066
2024,86.19558075,Granada Province,transportation,road-transportation,7863405488.0,21097.0235,-3.238942254923356,37.38922691350009
2024,84.64412401,Ferrol,transportation,international-shipping,206078.3755,336.0,-8.230291,43.483444
2024,83.55328954,Mahon,transportation,domestic-shipping,271110.1274,21486.0,4.269941,39.89012
2024,82.24694197,Rota,transportation,international-shipping,205336.4752,782.0,-6.334299,36.618066
2024,80.79818253,Cádiz Province,transportation,road-transportation,7370904750.0,16716.29178,-5.900672801085365,36.526109695500054
2024,79.96433204,Arrecife,transportation,international-shipping,136962.7509,423.0,-13.534422,28.956938
2024,78.26145386,León Province,transportation,road-transportation,7139972102.0,21986.38131,-5.971272670301904,42.63412094150013
2024,77.54786234,San Cibrao,transportation,international-shipping,204579.5699,275.0,-7.449967,43.700411
2024,75.74196894,Motril,transportation,domestic-shipping,217720.3027,14290.0,-3.519124,36.734181
2024,74.89250687,Tarragona Province,transportation,road-transportation,6832109924.0,18006.44287,0.6258435927443824,41.052778243500114
2024,74.56773092,Cartagena,transportation,domestic-shipping,68201.22232,1898.0,-0.984283,37.598198
2024,74.10754826,Gran Canaria Airport,transportation,international-aviation,234591.9022,45031.0,-15.3866,27.9319
2024,73.41073495,Baleares Province,transportation,road-transportation,6697083890.0,19989.18426,2.8798615590000907,39.61305452000008
2024,71.98841628,Porto De Villagarcia,transportation,international-shipping,208608.3959,372.0,-8.774164,42.598047
2024,71.0474206,Morro Del Jable Harbor,transportation,domestic-shipping,103363.5222,8530.0,-14.36169,28.049355
2024,70.8661681,Burgos Province,transportation,road-transportation,6464793256.0,18703.79381,-3.677223011986082,42.32509040800004
2024,69.60581612,Navarra Province,transportation,road-transportation,6349738278.0,15993.38958,-1.8393284876650535,42.61185067150011
2024,68.79035254,Cantabria Province,transportation,road-transportation,6275721499.0,17009.78447,-4.263470109485208,43.13639831550009
2024,68.44956192,Las Palmas Province,transportation,road-transportation,6244199716.0,12829.15372,-15.605971858999936,27.958055496500094
2024,67.93138344,Badajoz Province,transportation,road-transportation,6197412302.0,22917.9995,-6.221068240773418,38.69645881650007
2024,66.30957967,Cuenca Province,transportation,road-transportation,6049267302.0,16243.53735,-2.1531717786788542,39.94250488300011
2024,66.10136159,Girona Province,transportation,road-transportation,6030386102.0,16818.01529,2.8369904067666276,42.0729329640001
2024,66.03056003,Ourense Province,transportation,road-transportation,6023873618.0,24726.75837,-7.53721936116848,42.19283866850006
2024,64.92210268,Almería Province,transportation,road-transportation,5922739165.0,17216.83065,-2.188809025562483,37.29833412250005
2024,64.76037423,Ciudad Real Province,transportation,road-transportation,5908001783.0,18375.0274,-3.883169471189615,38.958520889000056
2024,64.49313768,Santa Cruz de Tenerife Province,transportation,road-transportation,5883512701.0,13841.88158,-16.621805191499902,28.293333053500156
2024,63.26840299,La Savina,transportation,domestic-shipping,379321.6547,34439.0,1.416967,38.731797
2024,62.40849445,Córdoba Province,transportation,road-transportation,5693156309.0,19265.9806,-4.846699292215064,37.95584106400014
2024,61.58135687,Cáceres Province,transportation,road-transportation,5618233704.0,19356.22148,-6.13814599789866,39.75937461800007
2024,61.46474919,Castellón Province,transportation,road-transportation,5607349598.0,15267.95049,-0.06104967888676971,40.252437592500165
2024,61.07703017,Puerto De Santa Cruz De La Palma,transportation,international-shipping,158596.6172,355.0,-17.766154,28.673084
2024,60.76181268,Santa Pola,transportation,domestic-shipping,798634.6759,37276.0,-0.559995,38.189992
2024,60.04117169,Albacete Province,transportation,road-transportation,5477588511.0,17667.15209,-1.9549596399683145,38.72314643850012
2024,59.92760168,Valladolid Province,transportation,road-transportation,5467141991.0,11602.92482,-4.697193412703777,41.704347369500084
2024,58.65626541,Porto Ferrol,transportation,international-shipping,178554.9537,425.0,-8.327598,43.461215
2024,58.3270617,Exterior da la Coruna,transportation,domestic-shipping,61152.3241,2591.0,-8.51501,43.344143
2024,57.95006012,Lleida Province,transportation,road-transportation,5286557903.0,18680.87651,1.1801861433147387,42.06923350000008
2024,56.71295225,Salamanca Province,transportation,road-transportation,5173737498.0,15647.04823,-6.021433992788122,40.766546249500095
2024,56.69643088,Vizcaya Province,transportation,road-transportation,5172283331.0,8197.870705,-2.852004148292613,43.238744736000086
2024,55.09471509,Aviles,transportation,domestic-shipping,513272.7746,10472.0,-5.925238,43.580208
2024,54.51059351,Litoral de Almeria power Station Coal Terminal,transportation,international-shipping,129346.8465,143.0,-1.897862,36.976527
2024,52.62827243,Jaén Province,transportation,road-transportation,4801238952.0,17567.36615,-3.4928591505760718,37.955600739500085
2024,52.2066935,César Manrique-Lanzarote Airport,transportation,international-aviation,165263.4289,33946.0,-13.6052,28.945499
2024,51.09838932,Huesca Province,transportation,road-transportation,4661636978.0,15825.75651,-0.028993948674146175,42.13632948600005
2024,46.09909626,Zamora Province,transportation,road-transportation,4205579504.0,13224.80319,-5.942875961149477,41.68618202250005
2024,44.57859942,Guadalajara Province,transportation,road-transportation,4066471275.0,14294.59948,-2.505668652764934,40.74032974300007
2024,44.34972899,Huelva Province,transportation,road-transportation,4045684393.0,10370.18969,-6.92319106409883,37.502590179000066
2024,43.10608515,Guipúzcoa Province,transportation,road-transportation,3932239810.0,8830.173759,-2.2041852145083523,43.14480590900007
2024,42.7705856,Teruel Province,transportation,road-transportation,3901850904.0,13758.47226,-0.9226891465859627,40.60135078450011
2024,40.94831607,La Rioja Province,transportation,road-transportation,3735650641.0,7554.453957,-2.482983307397377,42.284181595500115
2024,40.47502815,Rosas,transportation,domestic-shipping,267772.9242,24057.0,3.180132,42.261537
2024,39.43974496,Valencia Airport,transportation,international-aviation,124848.8853,50413.0,-0.481625,39.4893
2024,39.17598661,El Toro,transportation,domestic-shipping,200086.0772,11380.0,2.472495,39.498992
2024,39.12496033,Fuerteventura Airport,transportation,international-aviation,123852.4156,24076.0,-13.8638,28.4527
2024,38.61202178,Palencia Province,transportation,road-transportation,3522450575.0,9462.29376,-4.621076910685504,42.40712547300009
2024,37.6962938,Benalmadena,transportation,domestic-shipping,116414.954,15793.0,-4.510995,36.593993
2024,37.16488267,Ávila Province,transportation,road-transportation,3390361652.0,10037.11575,-4.834634274315016,40.62453271400011
2024,37.14485418,Vilanova I La Geltru,transportation,domestic-shipping,188480.3956,20128.0,1.732495,41.222337
2024,36.46899963,Puerto Rico Harbor,transportation,domestic-shipping,111065.1028,6375.0,-15.669272,27.759736
2024,36.24741045,Segovia Province,transportation,road-transportation,3306689803.0,10701.66094,-4.182494348737591,41.10898399350009
2024,34.73602584,Cangas,transportation,domestic-shipping,583557.5109,8676.0,-8.784995,42.256995
2024,32.79118136,St Antoni De Portmany,transportation,domestic-shipping,227567.1829,14682.0,1.297995,38.975992
2024,32.59067788,Pasajes,transportation,domestic-shipping,207848.5513,9549.0,-1.950032,43.324605
2024,32.50224781,Sotogrande,transportation,domestic-shipping,72765.01687,9495.0,-5.276105,36.288295
2024,31.78940658,Puerto De Palamos,transportation,international-shipping,69040.20966,484.0,3.14877,41.850578
2024,31.40965981,Álava Province,transportation,road-transportation,2865300916.0,6538.816825,-2.6820993654164864,42.84442329350017
2024,29.59062849,Tarifa Roro Ferry,transportation,international-shipping,77331.31317,7958.0,-5.603544,36.009428
2024,29.47327415,Soria Province,transportation,road-transportation,2688599139.0,10310.54832,-2.7217771840309224,41.60160064700011
2024,29.47240388,Rande,transportation,international-shipping,40671.4219,24.0,-8.663494,42.289442
2024,29.29820717,Puerto De La Estaca,transportation,domestic-shipping,33846.9476,1930.0,-17.901938,27.784161
2024,28.32492584,Torrevieja,transportation,domestic-shipping,243439.1064,11076.0,-0.684856,37.968621
2024,28.31893863,Baiona,transportation,domestic-shipping,320027.617,15890.0,-8.843995,42.120995
2024,28.31675786,Ciutadella De Menorca,transportation,domestic-shipping,192859.0161,17112.0,3.826995,39.989992
2024,28.3128762,Alcanar Cement Plant,transportation,domestic-shipping,367175.5448,26923.0,0.550677,40.573292
2024,27.68220292,Porto Ferrol,transportation,domestic-shipping,104080.189,4017.0,-8.327598,43.461215
2024,27.00626344,Ibiza Airport,transportation,international-aviation,85489.95157,33556.0,1.37312,38.872898
2024,26.71828122,Ginesta,transportation,domestic-shipping,60758.5803,5990.0,1.924435,41.258295
2024,26.64575052,"Puerto de Honduras,Santa Cruz,Tenerife",transportation,international-shipping,260007.9952,259.0,-16.263226,28.449634
2024,26.08871666,Puerto Banus,transportation,domestic-shipping,68431.33486,5896.0,-4.955074,36.48634
2024,25.71849684,Caleta Del Sebo Harbor,transportation,domestic-shipping,65488.60637,14798.0,-13.477078,29.225966
2024,25.66689307,Sevilla Airport,transportation,international-aviation,81250.09408,29519.0,-5.89311,37.417999
2024,25.21410704,Porto De Villagarcia,transportation,domestic-shipping,52763.23902,1260.0,-8.774164,42.598047
2024,25.1981759,Alcudia,transportation,international-shipping,56909.12778,306.0,3.138051,39.835063
2024,24.35055204,Puerto De Palamos,transportation,domestic-shipping,191540.9327,13821.0,3.14877,41.850578
2024,24.08146426,Puerto De Grandila,transportation,international-shipping,39664.40457,17.0,-16.491098,28.072568
2024,23.40092294,"Puerto de Honduras,Santa Cruz,Tenerife",transportation,domestic-shipping,70488.00294,1745.0,-16.263226,28.449634
2024,23.17802878,Alcanar Cement Plant,transportation,international-shipping,55980.03022,89.0,0.550677,40.573292
2024,22.06152223,Los Cuarteros,transportation,domestic-shipping,164785.3977,13645.0,-0.750995,37.821993
2024,21.79978694,Almerimar,transportation,domestic-shipping,107918.9364,4663.0,-2.792115,36.696996
2024,21.53555981,Mugardos,transportation,international-shipping,127441.4668,76.0,-8.245937,43.461153
2024,21.09228782,Puerto De Playa Blanca,transportation,domestic-shipping,177717.058,16851.0,-13.824283,28.858266
2024,20.55299924,Marin,transportation,domestic-shipping,33908.35727,988.0,-8.697616,42.399379
2024,20.38507654,Rande,transportation,domestic-shipping,1086.258781,84.0,-8.663494,42.289442
2024,19.83907402,Bermeo,transportation,domestic-shipping,251827.0891,9541.0,-2.716802,43.417927
2024,19.46043469,Puerto De Grandila,transportation,domestic-shipping,6210.710562,91.0,-16.491098,28.072568
2024,19.09677939,Puerto De La Puntilla,transportation,domestic-shipping,44089.8337,2339.0,-17.332217,28.080549
2024,18.95898544,Puerto De Soller,transportation,domestic-shipping,139839.0398,12493.0,2.693051,39.795271
2024,18.84062126,Puerto Del Rosario,transportation,international-shipping,24646.01528,82.0,-13.856661,28.495272
2024,18.13104033,Zaragoza Airport,transportation,international-aviation,57394.89889,4393.0,-1.04155,41.666199
2024,17.4698619,Port D'Andratx,transportation,domestic-shipping,200898.9292,12725.0,2.387995,39.546992
2024,17.14339052,Ifach,transportation,domestic-shipping,462964.9602,12343.0,0.069863,38.638975
2024,16.69972789,Arenys de Mar,transportation,domestic-shipping,145112.7737,10710.0,2.55921,41.576895
2024,16.32086505,Cangas,transportation,international-shipping,378290.8149,849.0,-8.784995,42.256995
2024,16.2804746,Mahon,transportation,international-shipping,187510.2321,1599.0,4.269941,39.89012
2024,15.7850328,San Javier,transportation,domestic-shipping,50846.01034,8626.0,-0.743995,37.746993
2024,15.49041557,Puerto De Salinetas,transportation,domestic-shipping,34723.36895,2116.0,-15.372634,27.983048
2024,15.2570816,Puerto De La San Carlos De La Rapita,transportation,domestic-shipping,28290.98849,3475.0,0.601116,40.617306
2024,15.22741735,Gandia,transportation,international-shipping,38944.37437,59.0,-0.151523,38.997631
2024,14.88500204,Garrucha,transportation,domestic-shipping,100461.3714,7892.0,-1.817357,37.182752
2024,14.87330482,Ribadeo,transportation,international-shipping,96755.86674,246.0,-7.035133,43.534558
2024,14.86031639,Blanes,transportation,domestic-shipping,177977.9459,17019.0,2.799995,41.672992
2024,14.85579779,Estapona,transportation,domestic-shipping,85538.1376,13103.0,-5.156995,36.413995
2024,14.79110308,Sanxenxo,transportation,domestic-shipping,136174.9866,13233.0,-8.812494,42.395992
2024,14.41555369,Bilbao Airport,transportation,international-aviation,45633.30241,20877.0,-2.91061,43.301102
2024,14.3033322,Fuengirola,transportation,domestic-shipping,100682.9252,15581.0,-4.609995,36.539993
2024,14.2110453,Pollenca,transportation,domestic-shipping,104476.8083,10032.0,3.083995,39.903995
2024,14.06728953,Cambrils,transportation,domestic-shipping,100516.5909,9222.0,1.063995,41.059992
2024,13.94402613,El Planet,transportation,domestic-shipping,294824.1291,11603.0,-0.053995,38.586992
2024,13.39858031,San Jose,transportation,domestic-shipping,134685.945,17507.0,1.382558,38.839985
2024,13.3815031,Gandia,transportation,domestic-shipping,114236.1594,7793.0,-0.151523,38.997631
2024,13.09443276,El Astillero,transportation,domestic-shipping,4576.921991,142.0,-3.815674,43.401002
2024,13.01329081,Mazagon,transportation,domestic-shipping,150095.3825,4679.0,-6.830251,37.131608
2024,12.96449075,Villajoyosa,transportation,domestic-shipping,275473.5932,18284.0,-0.217772,38.507495
2024,12.2518928,Tarifa Roro Ferry,transportation,domestic-shipping,69915.93364,17642.0,-5.603544,36.009428
2024,12.13072228,Caleta De Velez,transportation,domestic-shipping,218940.1905,20654.0,-4.069995,36.746993
2024,11.80003186,Badolona,transportation,domestic-shipping,89084.03118,7494.0,2.239995,41.429992
2024,11.57935283,Corralejo Harbor,transportation,domestic-shipping,69804.88383,11065.0,-13.861356,28.741383
2024,11.25242907,El Barquito Harbor,transportation,domestic-shipping,66534.251,5568.0,-13.703327,28.916661
2024,11.22409163,l'Estartit,transportation,domestic-shipping,39263.0161,2845.0,3.204435,42.052795
2024,11.19941886,Fene,transportation,domestic-shipping,4210.37454,99.0,-8.185469,43.472709
2024,11.05024961,Playa Puebla De Farnasl,transportation,domestic-shipping,12646.64475,1723.0,-0.282995,39.561992
2024,11.0092164,Club Nautico Alicante Costa Blanca,transportation,domestic-shipping,45555.66904,3011.0,-0.438995,38.360995
2024,10.49716367,Grove,transportation,domestic-shipping,33368.37514,4641.0,-8.859995,42.496395
2024,10.46683482,Burela,transportation,domestic-shipping,638024.527,9542.0,-7.351385,43.653742
2024,10.25062758,Puerto De Las Nieves,transportation,domestic-shipping,131196.6577,13212.0,-15.711104,28.100272
2024,9.986035075,Puerto De Javea,transportation,domestic-shipping,134723.0625,10334.0,0.186188,38.797104
2024,9.790717517,Laredo,transportation,domestic-shipping,490054.6477,19575.0,-3.417995,43.416992
2024,9.581961447,Puerto De Santa Maria,transportation,domestic-shipping,10443.60295,664.0,-6.237899,36.586866
2024,9.500147389,Menorca Airport,transportation,international-aviation,30073.28807,12737.0,4.21865,39.862598
2024,9.373315765,Es Pelats,transportation,domestic-shipping,54538.56112,5081.0,3.463995,39.709995
2024,9.193533122,Colonia de Sant Jordi,transportation,domestic-shipping,100145.4805,12050.0,2.997995,39.315995
2024,9.089210468,Puerto De Las Galletas,transportation,domestic-shipping,80541.89865,6833.0,-16.635968,28.014159
2024,9.083511711,San Cibrao,transportation,domestic-shipping,45221.87218,1375.0,-7.449967,43.700411
2024,9.065395996,Puero De Tarajal,transportation,domestic-shipping,44830.55889,687.0,-17.943328,28.643883
2024,8.777582909,"Metalships and Docks Shipyard,Vigo",transportation,domestic-shipping,8605.537951,32.0,-8.689611,42.259053
2024,8.698949807,Cabo Roig,transportation,domestic-shipping,24228.34407,2049.0,-0.725995,37.911995
2024,8.614918097,Bueu,transportation,domestic-shipping,79445.76279,7547.0,-8.785275,42.328095
2024,8.596132967,Puerto De Mogan,transportation,domestic-shipping,34407.31635,4601.0,-15.764995,27.816938
2024,8.556931769,Ondarroa,transportation,domestic-shipping,380459.8186,8148.0,-2.421995,43.324992
2024,8.521393631,Garraf,transportation,domestic-shipping,24006.95462,1853.0,1.899995,41.249995
2024,8.51783899,Moraira,transportation,domestic-shipping,45435.02842,4502.0,0.136662,38.686095
2024,8.509655091,Girona-Costa Brava Airport,transportation,international-aviation,26937.82511,11889.0,2.761774,41.904639
2024,8.466326022,Santa Eularia Des Piu,transportation,domestic-shipping,145118.2321,9834.0,1.540995,38.983992
2024,8.343024845,Bonanza,transportation,domestic-shipping,516108.936,31337.0,-6.329995,36.799993
2024,8.334741291,Fene,transportation,international-shipping,13594.96636,23.0,-8.185469,43.472709
2024,8.307631124,Mataro,transportation,domestic-shipping,30440.06562,2196.0,2.445995,41.528995
2024,7.952366986,San Feliu De Guixols,transportation,domestic-shipping,68169.6071,5835.0,3.033049,41.779698
2024,7.894974226,S'Arenal,transportation,domestic-shipping,48171.91088,5674.0,2.745995,39.500992
2024,7.848595918,Hondarribia,transportation,domestic-shipping,177724.4526,9182.0,-1.79158,43.385623
2024,7.82628151,Isla Del Moral,transportation,domestic-shipping,407087.7306,26092.0,-7.339995,37.187995
2024,7.658378054,Carboneras Cement Plant,transportation,international-shipping,21751.88287,49.0,-1.89848,36.965748
2024,7.625574001,La Azohia,transportation,domestic-shipping,38759.98029,2972.0,-1.171105,37.552495
2024,7.562746168,Getaria,transportation,domestic-shipping,213365.3873,5233.0,-2.198995,43.304992
2024,7.512060567,Burriana,transportation,domestic-shipping,102442.7022,6278.0,-0.060412,39.872058
2024,7.275913077,Mazarron,transportation,domestic-shipping,113186.7148,5427.0,-1.256937,37.562771
2024,7.156957557,Barbate,transportation,domestic-shipping,105976.2218,6813.0,-5.930995,36.185993
2024,7.055288589,Orio,transportation,domestic-shipping,178147.6201,567.0,-2.127495,43.283895
2024,7.044089031,l'Escala,transportation,domestic-shipping,45988.3998,6785.0,3.147775,42.117795
2024,7.039910924,Litoral de Almeria power Station Coal Terminal,transportation,domestic-shipping,53454.91423,2852.0,-1.897862,36.976527
2024,7.020640777,El Astillero,transportation,international-shipping,13081.84229,19.0,-3.815674,43.401002
2024,7.009183141,Torrevieja,transportation,international-shipping,43875.89589,235.0,-0.684856,37.968621
2024,6.870391937,Vicedo,transportation,domestic-shipping,362346.132,3770.0,-7.675995,43.736992
2024,6.783106666,Puerto De Arinaga,transportation,international-shipping,33764.33096,96.0,-15.39941,27.845048
2024,6.768161942,Bermeo,transportation,international-shipping,53631.46641,126.0,-2.716802,43.417927
2024,6.763527968,Portocolom,transportation,domestic-shipping,69718.69506,5497.0,3.263325,39.420595
2024,6.552982325,Carboneras Cement Plant,transportation,domestic-shipping,63727.02252,3455.0,-1.89848,36.965748
2024,6.462079089,Puerto De Vinaros,transportation,domestic-shipping,113687.2908,7237.0,0.476105,40.462214
2024,6.296526465,Aguilas,transportation,domestic-shipping,83689.72537,4913.0,-1.561485,37.401574
2024,6.246967505,Baiona,transportation,international-shipping,283242.3114,1184.0,-8.843995,42.120995
2024,6.242824197,Roquetas De Mar,transportation,domestic-shipping,226085.8262,3359.0,-2.604995,36.755992
2024,6.199542111,Marbella,transportation,domestic-shipping,56154.14521,4964.0,-4.874395,36.505993
2024,6.023612891,Gran Tarajal Harbor,transportation,domestic-shipping,25529.59369,1535.0,-14.02555,28.207215
2024,6.008196252,Torredembarra,transportation,domestic-shipping,30353.3602,3477.0,1.402495,41.134695
2024,5.946816572,Segur Calafell,transportation,domestic-shipping,17374.0887,2459.0,1.606935,41.186695
2024,5.723240281,Puertod De El Chorrillo,transportation,domestic-shipping,19465.38898,1333.0,-16.321662,28.400826
2024,5.629055363,Reus Airport,transportation,international-aviation,17819.11338,6864.0,1.16717,41.1474
2024,5.585157582,Roda de Bara,transportation,domestic-shipping,29624.57513,1691.0,1.484995,41.167995
2024,5.412109249,Petro,transportation,domestic-shipping,44649.18437,4240.0,3.209435,39.360295
2024,5.365308104,Marina El Rompido,transportation,domestic-shipping,13697.58237,2007.0,-7.129165,37.215795
2024,5.299296438,Ciutadella De Menorca,transportation,international-shipping,43148.39775,375.0,3.826995,39.989992
2024,5.255639073,Masnou,transportation,domestic-shipping,36871.36401,2676.0,2.313055,41.474995
2024,5.25411435,Chipiona,transportation,domestic-shipping,61388.47276,4588.0,-6.429435,36.746095
2024,5.219020256,Puerto De San Sebastian De La Gomera,transportation,international-shipping,34947.46899,100.0,-17.106584,28.088049
2024,5.170512142,El Campello,transportation,domestic-shipping,17232.98127,4165.0,-0.384718,38.430295
2024,5.104242838,Ribeira,transportation,domestic-shipping,313958.7673,10495.0,-8.999997,42.539992
2024,5.071279322,Marina del Este,transportation,domestic-shipping,52809.44136,3751.0,-3.726105,36.726395
2024,5.070845295,Balis,transportation,domestic-shipping,22641.23795,1442.0,2.505995,41.556995
2024,4.948904603,Muxia,transportation,domestic-shipping,187829.3116,10007.0,-9.197497,43.115992
2024,4.720310629,Puerto De Viveiro,transportation,domestic-shipping,215307.7074,2955.0,-7.597156,43.674226
2024,4.621831747,Salou,transportation,domestic-shipping,28148.196,2493.0,1.131105,41.073595
2024,4.595507226,Premia,transportation,domestic-shipping,25322.08207,1760.0,2.367995,41.488995
2024,4.513940851,Ribadeo,transportation,domestic-shipping,50619.58103,2928.0,-7.035133,43.534558
2024,4.489714411,Carino,transportation,international-shipping,41456.88689,131.0,-7.868609,43.735315
2024,4.314881372,Tarragona Coal Terminal,transportation,domestic-shipping,64129.39431,3997.0,1.227029,41.092574
2024,4.221550296,Mazagon,transportation,international-shipping,47541.60779,97.0,-6.830251,37.131608
2024,4.216422564,Mugardos,transportation,domestic-shipping,10150.38207,142.0,-8.245937,43.461153
2024,4.135926132,Port D'Andratx,transportation,international-shipping,50193.55094,296.0,2.387995,39.546992
2024,4.128670734,Club Nautic L'Ametlla de Mar,transportation,domestic-shipping,158864.6399,11680.0,0.801995,40.880995
2024,4.127053063,Región de Murcia International Airport,transportation,international-aviation,13064.43474,4711.0,-1.125,37.803
2024,4.112769805,Ginesta,transportation,international-shipping,16714.81648,89.0,1.924435,41.258295
2024,3.980083949,Puerto De Salinetas,transportation,international-shipping,11616.57576,28.0,-15.372634,27.983048
2024,3.952924189,Sitges Aiguadolc,transportation,domestic-shipping,19788.86931,1940.0,1.823885,41.233595
2024,3.841528384,Benidorm,transportation,domestic-shipping,6154.299452,1724.0,-0.132773,38.534437
2024,3.817867249,Arsenal dl la Carraca,transportation,domestic-shipping,1243.606634,20.0,-6.178995,36.494995
2024,3.725454904,Santiago-Rosalía de Castro Airport,transportation,international-aviation,11793.15161,4713.0,-8.41514,42.896301
2024,3.70196072,El Toro,transportation,international-shipping,88714.43974,434.0,2.472495,39.498992
2024,3.550322132,Punta Misiera,transportation,domestic-shipping,67546.93385,3390.0,-5.264995,43.514995
2024,3.504619103,Puerto De Viveiro,transportation,international-shipping,39589.31916,168.0,-7.597156,43.674226
2024,3.440623834,Fornells,transportation,domestic-shipping,39887.71283,3019.0,4.130995,40.054995
2024,3.25694787,Santa Eularia Des Piu,transportation,international-shipping,24734.64774,116.0,1.540995,38.983992
2024,3.20878546,S'Estanyol de Migjorn,transportation,domestic-shipping,44422.26576,5034.0,2.918605,39.359695
2024,3.128901739,Puerto De La Estaca,transportation,international-shipping,32619.92185,58.0,-17.901938,27.784161
2024,3.10464026,Erandio Biscay,transportation,domestic-shipping,1068.814591,49.0,-2.980964,43.311348
2024,3.037006706,Puerto De Arinaga,transportation,domestic-shipping,13367.10401,1130.0,-15.39941,27.845048
2024,3.014068602,Vilanova I La Geltru,transportation,international-shipping,26984.25328,115.0,1.732495,41.222337
2024,2.947154353,Sanxenxo,transportation,international-shipping,107127.2508,188.0,-8.812494,42.395992
2024,2.851005326,Burela,transportation,international-shipping,77727.41486,162.0,-7.351385,43.653742
2024,2.787798002,Isla Cristina,transportation,domestic-shipping,42352.6591,3050.0,-7.329995,37.195995
2024,2.736321229,Carino,transportation,domestic-shipping,60667.90882,3569.0,-7.868609,43.735315
2024,2.730869484,La Savina,transportation,international-shipping,40497.89361,384.0,1.416967,38.731797
2024,2.716404687,Puerto De Soller,transportation,international-shipping,20755.96583,170.0,2.693051,39.795271
2024,2.692552109,Erandio Biscay,transportation,international-shipping,5185.471172,8.0,-2.980964,43.311348
2024,2.60874486,Pen scola,transportation,domestic-shipping,130203.8475,10498.0,0.404438,40.355795
2024,2.60455109,Castro-Urdiales,transportation,domestic-shipping,31330.94698,1907.0,-3.214716,43.380824
2024,2.603936383,"Scrap Metal Terminal,Bilbao",transportation,international-shipping,21023.37593,50.0,-2.999184,43.315467
2024,2.597463483,Marina de Cala d Or,transportation,domestic-shipping,20169.65498,1569.0,3.223055,39.370595
2024,2.528545126,St Antoni De Portmany,transportation,international-shipping,29950.51724,132.0,1.297995,38.975992
2024,2.524097019,Seve Ballesteros-Santander Airport,transportation,international-aviation,7990.180959,3401.0,-3.82001,43.427101
2024,2.492553742,Muros,transportation,domestic-shipping,60668.8847,3164.0,-9.056384,42.775271
2024,2.452002953,Jerez Airport,transportation,international-aviation,7761.962854,2215.0,-6.06011,36.744598
2024,2.451341604,"Refineria de bp Energia Espanya,Grao de Castellon",transportation,domestic-shipping,97823.48024,7588.0,0.017268,39.949739
2024,2.446458647,Melilla,transportation,international-shipping,21928.99157,171.0,-2.932897,35.285859
2024,2.355454391,Cala en Bosc,transportation,domestic-shipping,29160.31383,3767.0,3.834715,39.928295
2024,2.352084383,Ayamonte,transportation,domestic-shipping,9565.883889,886.0,-7.40455,37.21416
2024,2.273340512,Ons,transportation,international-shipping,5596.351696,110.0,-8.928995,42.376992
2024,2.239800046,Ceuta Autonomous City,transportation,road-transportation,204326739.3,322.2118787,-5.35890504518811,35.89638900850014
2024,2.236349872,La Palma Airport,transportation,international-aviation,7079.300053,1248.0,-17.7556,28.626499
2024,2.202248904,"Shipyard,Astander Cantabria",transportation,domestic-shipping,131.4982971,4.0,-3.818078,43.405399
